,title,link
498,企業のメディアとしてのTikTok【USパートナーシップ責任者インタビュー】,https://news.yahoo.co.jp/byline/gotoyoichi/20190124-00112116/
499,システムを差別化できるのは半導体チップ,https://news.yahoo.co.jp/byline/tsudakenji/20190111-00110781/
500,2018年AI動向：Google『AI利用に関する原則』公開：軍事・国際法・人権に反する利用を禁止,https://news.yahoo.co.jp/byline/satohitoshi/20181231-00109705/
501,#今月のテック 12月：コンピューテッドカメラへと進化するスマホのカメラ,https://news.yahoo.co.jp/byline/taromatsumura/20181230-00109615/
502,日本で「ユニコーン」と呼べるのは2社だけ ユニコーン企業が日本で生まれない理由,https://news.yahoo.co.jp/articles/608643703a6352c42a27e8ddb581be2a0d3719a5
503,ZOZOSUITとPBの失敗理由と対策について、前澤社長はアナリストにかく語りき（ほぼ全文記録）,https://news.yahoo.co.jp/byline/kumimatsushita/20181112-00103888/
504,#今月のテック 9月：10月26日発売のiPhone XR,https://news.yahoo.co.jp/byline/taromatsumura/20180930-00098846/
505,#今月のテック 9月：脱コンテンツでVR人口10億人を目指すOculus Quest,https://news.yahoo.co.jp/byline/taromatsumura/20180930-00098834/
506,#今月のテック 9月：Appleが発表した2018年モデルのiPhoneで分かった3つのこと,https://news.yahoo.co.jp/byline/taromatsumura/20180930-00098831/
507,「電王戦」「電王トーナメント」が将棋界にもたらしたもの,https://news.yahoo.co.jp/articles/3b0e8409de9819d29d31ea507345215011a20449
508,PayPalが過去3ヶ月に発表した4件のM&Aから見るFintech最新トレンド,https://news.yahoo.co.jp/byline/shibatanaoki/20180816-00093104/
509,スマホの次はスマートキッチン？テクノロジーが食を変える「 石川 温の「スマホ業界新聞」Vol.287,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20180811-00092821/
510,Google、ナイジェリアでも無料Wi-Fi敷設：2019年末までに5都市200か所で,https://news.yahoo.co.jp/byline/satohitoshi/20180801-00091468/
511,Googleインド、鉄道駅の次はモール、カフェ、大学で無料Wi-Fi提供を計画,https://news.yahoo.co.jp/byline/satohitoshi/20180714-00089386/
512,【AIベンチャー】 アラヤ/シナモン,https://news.yahoo.co.jp/articles/30631d2858669746d861cc468170b73fed1f245e
513,インド国防省、軍事分野におけるAI活用のワークショップ開催,https://news.yahoo.co.jp/byline/satohitoshi/20180701-00087754/
514,インド政府とGoogle、AIを活用して洪水予測と警告発信へ,https://news.yahoo.co.jp/byline/satohitoshi/20180628-00087346/
515,ワールドカップの優勝国予想と物価予想の違い,https://news.yahoo.co.jp/byline/kubotahiroyuki/20180622-00086821/
516,「ワールドカップの優勝国予想と物価予想の違い」牛さん熊さんの本日の債券（コラム）2018年6月21日,https://news.yahoo.co.jp/byline/kubotahiroyuki/20180621-00086780/
517,外来「巨大ナメクジ」の出現を予測せよ,https://news.yahoo.co.jp/byline/ishidamasahiko/20180609-00086261/
518,迷惑電話「ロボコール」の未来を想起させる「電話をかけるGoogleアシスタント」,https://news.yahoo.co.jp/byline/taromatsumura/20180531-00085893/
519,Googleイスラエル、エイプリールフールに「味覚API」公開：人気料理フムスの好みがわかる,https://news.yahoo.co.jp/byline/satohitoshi/20180408-00083723/
520,言葉に意味があることをAIはわからない AI万能論のわなにはまらない（5）,https://news.yahoo.co.jp/articles/d03e3ebdc50e3b91dbdcc83e7c46c77cffbdaf77
521,一律初任給はもう古い？「新卒エンジニア」採用合戦が激化中。,https://news.yahoo.co.jp/byline/sakaikazuki/20180318-00082836/
522,Google、メキシコでも無料Wi-Fi「Google Station」提供：44都市60か所以上で,https://news.yahoo.co.jp/byline/satohitoshi/20180315-00082736/
523,EV、仮想通貨… いま気になる6大投資テーマ,https://news.yahoo.co.jp/articles/114879b444d3bbb447c07c767cb41908cef63c49
524,RCSは打倒LINEではなく打倒LINE公式アカウント 石川 温の「スマホ業界新聞」Vol.266,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20180303-00082267/
525,株up＆down 千里眼ベンチャーの実力は？,https://news.yahoo.co.jp/articles/930e7acf207d124c27f9f64147bb40c42aa39515
526,ハードル1　日系メーカーは蚊帳の外 自動運転で先行する米中IT企業,https://news.yahoo.co.jp/articles/70a83c1532fe2da96f9fbf7bd7a0e100b2a78e29
527,ポルノ動画の顔部分を有名人と取り替える「フェイクポルノ」――リベンジポルノにも利用される恐れ,https://news.yahoo.co.jp/byline/tsukagoshikenji/20180301-00082117/
528,「五輪をデジタル化する」アリババのジャック・マーが平昌で明かした壮大な構想,https://news.yahoo.co.jp/byline/takaguchikota/20180215-00081629/
529,肥満対策や教育、犯罪防止で効果 米英発のナッジが世界に波及,https://news.yahoo.co.jp/articles/0c1824d8710972f9678d6a499071ba7840825c7e
530,超コンピューティング時代のインフラ データセンターはどこを使う,https://news.yahoo.co.jp/articles/e0a7c02afffed9545e73f000a1abe04a5977fd6f
531,Facebookの苦悩: 企業による投稿が表示されにくくする理由,https://news.yahoo.co.jp/byline/shibatanaoki/20180130-00080971/
532,Google誕生と、世界を変える三つの条件〜iPhone誕生物語(3),https://news.yahoo.co.jp/byline/enomotomikiro/20180128-00080972/
533,2018年はドッグイヤー,https://news.yahoo.co.jp/byline/tsudakenji/20180102-00080042/
534,グーグル、アマゾンに続きテスラも自前の半導体チップを開発,https://news.yahoo.co.jp/byline/tsudakenji/20180102-00080010/
535,【 2018年のテクノロジー（3） 】人工知能アレルギーと、メリットの享受の仕方とは,https://news.yahoo.co.jp/byline/taromatsumura/20171231-00079988/
536,【 2018年のテクノロジー（1） 】主要企業はどう動く？,https://news.yahoo.co.jp/byline/taromatsumura/20171231-00079962/
537,Snapdragon 845で来年のスマホを予測 　石川 温の「スマホ業界新聞」Vol.255,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20171209-00079107/
538,新規事業を生み出す組織改革 「横パナ」で部門の壁を破れ,https://news.yahoo.co.jp/articles/19d89d82be2d0869e0a853cfa7c148c5f8da9005
539,独占インタビュー グーグル「最強AI」が作る未来,https://news.yahoo.co.jp/articles/7f198963e1d737e88b25378f9499dab6d9ecd235
540,ワイモバイルが12月から学割開始という奇襲作戦を展開 　石川 温の「スマホ業界新聞」Vol.254,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20171202-00078833/
541,地方銀行は屯田兵？＆金利が上がると銀行は…etc＝金融危機から２０年を振り返って,https://news.yahoo.co.jp/byline/kubozonohirotoshi/20171113-00078065/
542,ブロードコムがクアルコムを1300億ドルで正式買収提案,https://news.yahoo.co.jp/byline/tsudakenji/20171108-00077919/
543,ロシアの検索サイトYandexの音声アシスタント「Alice」、強制収容所やスターリンを肯定し炎上,https://news.yahoo.co.jp/byline/satohitoshi/20171105-00077795/
544,iPhone Xか8か。実機から感じる決断のポイント,https://news.yahoo.co.jp/byline/masakazuhonda/20171101-00077636/
545,ハードウェアに注力するGoogleの新スマホのヒミツ,https://news.yahoo.co.jp/byline/taromatsumura/20171031-00077630/
546,どうやらAIやロボットが「仕事を奪う」のは、地方のほうが早い,https://news.yahoo.co.jp/byline/endotsukasa/20171027-00077435/
547,グーグル対LINEのスピーカー対決はグーグルが圧勝か 　石川 温の「スマホ業界新聞」Vol.246,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20171007-00076647/
548,AI＋ハードウェア＋ソフトウェア : Googleの戦略示した #MadebyGoogle イベント,https://news.yahoo.co.jp/byline/taromatsumura/20171005-00076551/
549,ＦＲＢの静かな後退＆日銀リフレ派の分裂etc＝死んだ“奴雁”への幻想,https://news.yahoo.co.jp/byline/kubozonohirotoshi/20170925-00076153/
550,”さり気なく心地よく”。iPhone 8が織りなす調和に感じるアップルの凄味,https://news.yahoo.co.jp/byline/masakazuhonda/20170919-00075920/
551,AppleのiPhone発表イベント、米国時間9月12日午前10時から,https://news.yahoo.co.jp/byline/taromatsumura/20170901-00075214/
552,会話し始める音声アシスタントたち,https://news.yahoo.co.jp/byline/taromatsumura/20170831-00075184/
553,孫社長「Wi-Fiは不要」という暴論に業界団体が猛反論 　石川 温の「スマホ業界新聞」Vol.237,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20170729-00073901/
554,マネーフォーワードがfreeeに勝訴：特許権を侵害するとは具体的にどういうことなのか？,https://news.yahoo.co.jp/byline/kuriharakiyoshi/20170727-00073804/
555,EU制裁金で純利益28％減少でも絶好調なGoogle：着実に進むAIファースト,https://news.yahoo.co.jp/byline/satohitoshi/20170726-00073751/
556,iPhone 10周年、これからの変化とは,https://news.yahoo.co.jp/byline/taromatsumura/20170630-00072725/
557,YouTube、Twitterなど4社で「テロに対抗するフォーラム」情報拡散で影響力あるのは動画,https://news.yahoo.co.jp/byline/satohitoshi/20170627-00072616/
558,偽ニュース対策を行うファクトチェック団体が発足、ガイドライン作成などを目指す,https://news.yahoo.co.jp/byline/fujisiro/20170621-00072352/
559,アップルCEO、自動運転プロジェクトについて認める,https://news.yahoo.co.jp/byline/kokuboshigenobu/20170619-00072262/
560,産経記事に民族侮蔑表現　｢読めば読むほど…｣憎しみ募らせたコメント多数,https://news.yahoo.co.jp/byline/yanaihitofumi/20170514-00070940/
561,インドの大学、Twitterでヘイトスピーチを検出するAI開発：根底にはカースト、女性差別,https://news.yahoo.co.jp/byline/satohitoshi/20170501-00070476/
562,アマゾンがAI機器でファッション市場を狙う,https://news.yahoo.co.jp/byline/kokuboshigenobu/20170501-00070428/
563,Facebook開発者会議F8で整理されたAR活用とプラットホーム化,https://news.yahoo.co.jp/byline/taromatsumura/20170428-00070366/
564,アンネフランク財団とFacebook、チャットボットでアンネフランクと対話できるサービス提供,https://news.yahoo.co.jp/byline/satohitoshi/20170402-00069388/
565,Google、有言実行「インド全国の100駅で無料Wi-Fi提供」残り300駅にも順次拡大,https://news.yahoo.co.jp/byline/satohitoshi/20161230-00066064/
566,文系・理系の区別はもう要らない,https://news.yahoo.co.jp/byline/tsudakenji/20161227-00065817/
567,Appleの自動運転車開発が明るみに出た背景,https://news.yahoo.co.jp/byline/kokuboshigenobu/20161212-00065317/
568,グーグルスマホ「Pixel」でグーグルアシスタントを体験　石川 温の「スマホ業界新聞」Vol.205,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20161203-00065105/
569,間違いだらけの「ＡＩ（人工知能）やロボットで消える職業、なくなる仕事」,https://news.yahoo.co.jp/byline/yokoyamanobuhiro/20161128-00064881/
570,Facebookが大統領選挙を左右したか？「シェア」する情報も個人を表す,https://news.yahoo.co.jp/byline/taromatsumura/20161121-00064690/
571,AI研究者が問う　ロボットは文章を読めない　では子どもたちは「読めて」いるのか？,https://news.yahoo.co.jp/byline/yuasamakoto/20161114-00064079/
572,Google、AIが気流を予測する気球「Project Loon」ペルー上空に98日滞留に成功,https://news.yahoo.co.jp/byline/satohitoshi/20161002-00062802/
573,Google、インドで無料Wi-Fi「Google Station」駅からカフェやモールまで拡大,https://news.yahoo.co.jp/byline/satohitoshi/20160928-00062675/
574,AIと対話できるメッセージアプリ「Allo」：Googleが弱いSNS分野を再生できるのか,https://news.yahoo.co.jp/byline/satohitoshi/20160923-00062469/
575,欧州で広がるキュレーション・サービス　―視聴者の好みに合わせてニュースを発信,https://news.yahoo.co.jp/byline/kobayashiginko/20160920-00062274/
576,「最も美しい」や「最も楽しい」道順を提案する研究,https://news.yahoo.co.jp/byline/yazakiyuichi/20160918-00062320/
577,Googleが設置したインドの駅での無料Wi-Fi、200万人が利用,https://news.yahoo.co.jp/byline/satohitoshi/20160803-00060673/
578,AI小説や絵画などの著作権問題　考えられる課題と方向性,https://news.yahoo.co.jp/articles/39fe7b621902e6d4b4a2f37ca72e24a34f874f84
579,Google「Allo」発表：人工知能(AI)搭載でメッセンジャーアプリを再生できるか？,https://news.yahoo.co.jp/byline/satohitoshi/20160520-00057901/
580,あなたの予定をクラウドが決める日 - グーグルの人工知能（AI）研究開発 -,https://news.yahoo.co.jp/byline/kokuboshigenobu/20160418-00056730/
581,英国のアプリ会社「ジェイミー・ヴァーディは、まるでシンドラーのリスト」のつぶやきでネット炎上,https://news.yahoo.co.jp/byline/satohitoshi/20160402-00056101/
582,不良化する人工知能「Tay」と恋愛対象となる人工知能「りんな」の違い,https://news.yahoo.co.jp/byline/kandatoshiaki/20160331-00055946/
583,東芝2016年度事業計画説明会（全文1）新生東芝アクションプランの進捗など,https://news.yahoo.co.jp/articles/8229fa24ef779965f30fb31b27f4e59d16072af0
584,「アルファ碁」が世界トップ級棋士に勝ち越し　人間の「大局観」超える人工知能,https://news.yahoo.co.jp/byline/kimuramasato/20160313-00055372/
585,Google翻訳、サービス開始から10年：103言語に対応でネット上の言語99％をカバー,https://news.yahoo.co.jp/byline/satohitoshi/20160224-00054725/
586,ワトソン君とペッパー君の最強コンビ,https://news.yahoo.co.jp/byline/tsudakenji/20160219-00054539/
587,アリババまでが半導体に言及,https://news.yahoo.co.jp/byline/tsudakenji/20160127-00053809/
588,スマホで予防医学は日本でも成立するか　〜　クラウドで日本化していく世界,https://news.yahoo.co.jp/byline/fshin2000/20160111-00053309/
589,Googleの無償AIでやってくるミライ,https://news.yahoo.co.jp/byline/kandatoshiaki/20160106-00053140/
590,ウーバー症候群に対するIBMの答え,https://news.yahoo.co.jp/byline/tsudakenji/20151229-00052915/
591,GoogleがAIを活用したメッセンジャーアプリを開発中？：メッセンジャーは「情報の宝庫」で収入源,https://news.yahoo.co.jp/byline/satohitoshi/20151224-00052782/
592,Google、機械学習でメール返信候補を表示する「Smart Reply」：注力する人工知能,https://news.yahoo.co.jp/byline/satohitoshi/20151108-00051246/
593,北京五輪招致ソング「アナ雪」パクリ疑惑に対する疑惑,https://news.yahoo.co.jp/byline/kuriharakiyoshi/20150805-00048198/
594,Googleイメージ検索は類似マークの検索には無力である件,https://news.yahoo.co.jp/byline/kuriharakiyoshi/20150731-00048051/
595,ブラジル人と朝までビリヤードin浜松,https://news.yahoo.co.jp/articles/0f6837d23b5bb4a9b02608907a80316e0e3d861c
596,日本酒のラベル画像と銘柄データベースとITにおける実務能力を兼ね備えた技術者育成,https://news.yahoo.co.jp/byline/fshin2000/20150630-00047113/
597,Googleフォトで、もう写真のバックアップに悩まない,https://news.yahoo.co.jp/byline/taromatsumura/20150529-00046161/
598,サービスの転換期が分かる「Webサイエンス」が盛り上がる理由,https://news.yahoo.co.jp/byline/yukiigarashi/20150320-00044041/
599,転職エージェントは人工知能（AI）に代替されてしまうのか？,https://news.yahoo.co.jp/byline/suenagayuta/20150304-00043536/
600,今が最も面白い？ 将棋の「電王戦」15日から開幕,https://news.yahoo.co.jp/articles/47e36aae8b0a5d39a7fa059f6e53c58d3b8db832
601,ニュース要約サービスの未来は明るいか？,https://news.yahoo.co.jp/articles/318d057c3eb1f79c4ad81c892f3fd2ae8b421321
602,コンピュータと人。頭脳の対決。名勝負が続く将棋・電王戦,https://news.yahoo.co.jp/byline/hirabayashihisakazu/20130414-00024395/
